url	ok	fail	streak_ok	streak_fail	last_status	adjustment	last_seen	last_name	last_source	last_error
https://satellitepull.cnr.cn/live/wx32gxwygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	广西广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32gzgsgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	贵州故事广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32gzjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	贵州经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32gzlygb/playlist.m3u8	12	1	5	0	ok	-66	2026-07-18T05:25:58+08:00	贵州旅游广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32gzqcgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	贵州都市广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32gzwxwzhgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	贵州广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32gzyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	贵州广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hljajgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	黑龙江老年少儿广播•爱家调频	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hljgxgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	黑龙江高校广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hljnxgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	黑龙江都市女性广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hljyygb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	黑龙江广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hubctjtgb/playlist.m3u8	10	0	10	0	ok	-90	2026-07-17T05:34:09+08:00	楚天交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hubyygb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	湖北经典广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32hubzsgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	湖北之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32jswygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	江苏文艺广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32jsyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	江苏广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmgalshygb/playlist.m3u8	8	0	8	0	ok	-88	2026-07-18T05:25:58+08:00	阿拉善汉语广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmgdwgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	内蒙古蒙语对外广播草原之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmghlbehygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	呼伦贝尔汉语广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmghlbemygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	呼伦贝尔蒙语广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmghyzhxwgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	内蒙古新闻广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmgmygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	内蒙古蒙语新闻广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmgxlglhygb/playlist.m3u8	8	0	8	0	ok	-88	2026-07-18T05:25:58+08:00	锡林郭勒汉语广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8	0	20	0	10	fail	140	2026-08-17	音乐现场	zbds_iptv4_txt	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wx32qhjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	青海经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32qhjtyygb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	青海交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wx32qhwxzhgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	青海新闻广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	安徽经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahlygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽旅游广播•高速之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahshgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽生活广播•城市之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahxqgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽戏曲广播•动听995	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahxspsgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽故事广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahxxgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxahyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	安徽广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8	0	20	0	10	fail	140	2026-08-17	北京新闻	zbds_iptv4_txt	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8	0	1	0	1	fail	55	2026-08-17	都市剧场	zbds_iptv4_txt	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wxcqyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	重庆广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8	0	20	0	10	fail	140	2026-08-17	甘肃经济	zbds_iptv4_txt	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wxhainyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	海南广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhebjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河北经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhebjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河北交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhebshgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河北生活广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhebwygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河北文艺广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhebyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河北广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhebzhgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河北广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhitfm/playlist.m3u8	6	0	6	0	ok	-66	2026-07-15T14:41:25+08:00	CRIHITFM(广州)	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxhqzx01/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	CRI环球资讯广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8	0	20	0	10	fail	140	2026-08-17	吉林乡村	zbds_iptv4_txt	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxlnjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxlnwygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁经典广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxlnxcgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁乡村广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxlnzhgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	辽宁之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxnxxwgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	宁夏新闻广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxnxyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	宁夏广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsc925/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	四川私家车广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxscjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	四川交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsczhgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	四川广播四川之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsdjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	山东经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsdjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	山东交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsdshxxgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	山东经典广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsxxjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	陕西经济广播•896汽车调频	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsxxjtgb/playlist.m3u8	12	1	3	0	ok	-50	2026-07-18T05:25:58+08:00	陕西交通广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsxxncgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	陕西农村广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsxxqcgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	陕西青少广播•好听1055	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsxxxwgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	陕西新闻广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxsxxyygb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	陕西广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxszfy971/playlist.m3u8	0	20	0	10	fail	140	2026-08-17	深圳飞扬971	bigbiggrandg_gather	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wxxjsjcgb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	新疆私家车广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxybwyshgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	延边文艺生活广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxynjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	云南经济广播•私家车电台	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxynjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	云南交通之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxynmzgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	云南民族广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxynsegb/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	云南国际广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxynxwgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	云南新闻广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxynyygb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	云南广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxzj1045/playlist.m3u8	12	0	12	0	ok	-90	2026-07-17T05:34:09+08:00	浙江旅游之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8	0	20	0	10	fail	140	2026-08-17	浙江音乐调频•动听968	bigbiggrandg_gather	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 video/mp2t bytes=32768 checked=1 audio/mpeg-ts: audio elementary PID car
https://satellitepull.cnr.cn/live/wxzjcszs/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	浙江城市之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxzjjjgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	浙江经济广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxzjjtgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	浙江交通之声	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxzjmsgb/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	浙江民生资讯广播	bigbiggrandg_gather	
https://satellitepull.cnr.cn/live/wxzjzs/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	浙江之声	bigbiggrandg_gather	
https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001258/index.m3u8?streamid=a78e16d1a56172e5525dedde279787a3&streamkey=070kmnWlSO6tVxvh6JyoORGIRdEtU2N6uMhBr52XFXMlpDP5cJR3WbAE4XDUyMtM85fygRhPAwq9wyn0AD7vg5QKiMGxk82vdtaBG0RYT7p2mBDXWyty&token=1775753992-d3736074ec706d13-0-d4be0b2d62639f66eea98eb8ecb876a6	2	0	2	0	ok	-22	2026-08-17	CCTV-16	zbds_iptv4_txt	
https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001540/index.m3u8?streamid=33aeafbb59f2bcb1877c3a8229c0135b&streamkey=0AGMO6LiBIxyH4UUBGZSecN0VLptakvTRcCBdKPsgZ5LvjIJtZ6lVmakn2xtYKNlvaZmadVnIW0Ur7nROOy5lbmQHqDT5XsDIAlz3aket1LK13kwaGDOHJf9U7zQSS6b&token=1775753804-a378e51446e90f3d-0-831fa09b2b3eafcffbd9550a9e04cf4d	9	0	2	0	ok	-43	2026-08-10	广东卫视	iyouhun_zb	
https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001620/index.m3u8?streamid=8a034b40397504e25b3775c772237996&streamkey=01vY5fRxC8VyKg4oq30vfikHXTCAKySLP29l6OG91kQlzDttHgzNLkUw5kivm3PfNsVHJv5FgdsPBYFYI2IWpt7tfRCuFHqLT2pvX67ubMds8jl2DHtvOh0&token=1775754349-4f33f4f84a4abeba-0-91687dc8c9325092efa1d00f330d2710	20	0	10	0	ok	-90	2026-08-17	世界地理	guovin_ipv4	
https://srs.iyb983.cn/video/CYS/index.m3u8	20	0	10	0	ok	-90	2026-08-17	延边卫视	zbds_iptv4_txt	
https://srs.iyb983.cn:443/video/CYS/index.m3u8	20	0	10	0	ok	-90	2026-08-17	延边卫视	zbds_iptv4_txt	
https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/am/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	台北广播电台AM1134	bigbiggrandg_gather	
https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/fm/playlist.m3u8	12	1	1	0	ok	-34	2026-07-18T05:25:58+08:00	台北广播电台FM93.1	bigbiggrandg_gather	
https://stream.hndt.com/live/jiaotong/playlist.m3u8	12	1	1	0	ok	-34	2026-07-18T05:25:58+08:00	河南交通广播	bigbiggrandg_gather	
https://stream.hndt.com/live/jiaoyu/playlist.m3u8	12	1	9	0	ok	-90	2026-07-18T05:25:58+08:00	河南教育广播	bigbiggrandg_gather	
https://stream.hndt.com/live/jingji/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河南经济广播	bigbiggrandg_gather	
https://stream.hndt.com/live/leling/playlist.m3u8	12	0	12	0	ok	-90	2026-07-18T05:25:58+08:00	河南信息广播	bigbiggrandg_gather	
https://stream.hndt.com/live/nongcun/playlist.m3u8	0	1	0	1	fail	55	2026-08-17	大象资讯台	bigbiggrandg_gather	final slow retry failed attempt=1 first=variant fail variants_checked=1 segment bad 200 audio/x-aac bytes=32768 checked=1 audio/mpeg-audio: MPEG audio frame obs
https://stream.hndt.com/live/xinwen/playlist.m3u8	12	1	1	0	ok	-34	2026-07-18T05:25:58+08:00	河南新闻广播	bigbiggrandg_gather	
https://stream.hndt.com/live/yinyue/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河南广播	bigbiggrandg_gather	
https://stream.hndt.com/live/yule/playlist.m3u8	13	0	13	0	ok	-90	2026-07-18T05:25:58+08:00	河南戏曲广播	bigbiggrandg_gather	
https://stream.hrbtv.net/shpd/sd/live.m3u8	40	0	40	0	ok	-90	2026-08-09T05:09:31+08:00	哈尔滨生活	migu_interface	
https://stream.hrbtv.net/xwzh/sd/live.m3u8	41	0	41	0	ok	-90	2026-08-09T05:09:31+08:00	哈尔滨新闻综合	migu_interface	
https://stream.hrbtv.net/ylpd/sd/live.m3u8	20	0	10	0	ok	-90	2026-08-17	哈尔滨娱乐	zbds_iptv4_txt	
https://stream.hrbtv.net/yspd/sd/live.m3u8	41	0	41	0	ok	-90	2026-08-09T05:09:31+08:00	哈尔滨影视	migu_interface	
https://stream.hrbtv.net/zxpd/sd/live.m3u8	20	0	10	0	ok	-90	2026-08-17	甘南县综合	zbds_iptv4_txt	
https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691	20	0	10	0	ok	-90	2026-08-17	荆门新闻综合	zbds_iptv4_txt	
https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8	20	0	10	0	ok	-90	2026-08-17	东莞新闻综合	zbds_iptv4_txt	
https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8	20	0	10	0	ok	-90	2026-08-17	东莞生活资讯	zbds_iptv4_txt	
https://stream1.freetv.fun/010660f8b3a2b00ac51eb0100b97218787dff2cb3f01d1bbe57e254d609e7c0b.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV-16	epg_cn	
https://stream1.freetv.fun/01338fd08b1718f396da23e41d0f2ac8781b971adb8fb69e48b9f365f2f68470.ctv	12	4	4	0	ok	-28	2026-07-24T05:54:01+08:00	動漫秀場	epg_cn	
https://stream1.freetv.fun/0135da5c7044214df0a494aafde08fc2fa5787c20c391fc76bdce2321417d4a1.m3u8	20	0	10	0	ok	-90	2026-08-17	江蘇衛視	epg_cn	
https://stream1.freetv.fun/0145ca2307f8d893f530788e5841ea7107ec248287e61a994599b4c5a247e8f6.m3u8	8	0	8	0	ok	-88	2026-07-21T19:04:29+08:00	大灣區衛視	epg_cn	
https://stream1.freetv.fun/017ff44bd64fc453517ef4833dc00ae3183958d98f36a58a70f9b5d06b01ae47.ctv	20	0	10	0	ok	-90	2026-08-17	華視教育文化	epg_cn	
https://stream1.freetv.fun/034252e5aab2e0d740bd9fe6b15b21924103823a6064bd73454de2ced334627f.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV-17	epg_cn	
https://stream1.freetv.fun/0345229bb80815bbc158ca4dd5c3c80e1070459672f16cf7f4a0a9145bfb26dc.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV-8K	epg_cn	
https://stream1.freetv.fun/03548f52945ed6c816a972deb0746e7e30892babff59c022f2927b21ed3baed0.m3u8	20	0	10	0	ok	-90	2026-08-17	澳視澳門	epg_mo	
https://stream1.freetv.fun/03669d38a0e1aca0d9e52a933bb9f87b77671f2661d3582cd973c859b54387c6.m3u8	12	1	1	0	ok	-34	2026-07-18T05:25:58+08:00	動漫秀場	epg_cn	
https://stream1.freetv.fun/03c40432c3fdb16157d8e5df6ac2a5c5eb126a361dc3f8cc927b6466fc511760.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV-5(h265)	epg_cn	
https://stream1.freetv.fun/03c515367b515b15a1abfe4b18a750a17a1e0e1629def3e263d815a67bd71c24.ctv	8	0	8	0	ok	-88	2026-08-03T05:32:46+08:00	電影頻道	epg_cn	
https://stream1.freetv.fun/03d41c16ba390e8c132dda44c07c14d196b43567d8d030a6a69515bb2a1bb4c5.m3u8	20	0	10	0	ok	-90	2026-08-17	浙江新聞	epg_cn	
https://stream1.freetv.fun/03f2f7e46456469ff52d5db55be27ccf95956d3760fbd5c26182ba3f698b52a5.ctv	2	0	2	0	ok	-22	2026-08-17	江蘇綜藝	epg_cn	
https://stream1.freetv.fun/042b42b8df2c676e5fa69c2cb16001686e0a5c47df56a9abd9e1b3cf58a942c7.ctv	14	0	14	0	ok	-90	2026-07-24T05:54:01+08:00	貴州衛視	epg_cn	
https://stream1.freetv.fun/04428a48ff376402f2390af00c5f7dc8abc625e497b18839d7837c389edfb3d7.ctv	2	0	2	0	ok	-22	2026-08-17	廣東珠江	epg_cn	
https://stream1.freetv.fun/04428a48ff376402f2390af00c5f7dc8abc625e497b18839d7837c389edfb3d7.m3u8	12	0	12	0	ok	-90	2026-07-23T19:07:02+08:00	廣東珠江	epg_cn	
https://stream1.freetv.fun/04f0088c1cdfec6ca713ee7e17ff1f99c8b8c5f0778cc1faa3068091afa6e012.m3u8	20	0	10	0	ok	-90	2026-08-17	新疆衛視	epg_cn	
https://stream1.freetv.fun/04f8e81b2de97b2248ae306a5154c7623036b7698fcab51d564fd0ff8a31c564.m3u8	0	20	0	10	fail	140	2026-08-17	浙江國際	epg_cn	variant fail variants_checked=1 segments ok checked=2 required=video; manifest did not advance after 10.0s
https://stream1.freetv.fun/05082d9d7e248c0872f00e2454fe815dfdc1312302b79a06e6db7e3daeec1c51.m3u8	0	20	0	10	fail	140	2026-08-17	浙江錢江都市	epg_cn	final slow retry failed attempt=1 first=variant fail variants_checked=1 segments ok checked=2 required=video; manifest did not advance after 10.0s; last=variant
https://stream1.freetv.fun/0520182fdda930a14ef73fa2ed6221ba95c6ae2ddffa8c93f4b08562ea71c777.ctv	11	2	0	1	fail	32	2026-07-21T19:04:29+08:00	西藏衛視	epg_cn	final slow retry failed attempt=1 first=TimeoutError('The read operation timed out'); last=<HTTPError 429: 'Too Many Requests'>
https://stream1.freetv.fun/052fd72b0d9ff69b2c8f5e2afd4e3266da54b230c7007701666fb0a526e078af.m3u8	23	0	23	0	ok	-90	2026-07-24T05:54:01+08:00	湖州新聞綜合	epg_cn	
https://stream1.freetv.fun/05656c2c8320dc520ec977f4010440bd54bd540fa671c078803b0989a5021f87.ctv	11	0	11	0	ok	-90	2026-07-20T19:43:43+08:00	重慶衛視	epg_cn	
https://stream1.freetv.fun/05906e877c5f810d88781ba5fde9ae5a2cf8e00cfdee254673f6c2add3557130.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV-8K	epg_cn	
https://stream1.freetv.fun/05a9487589fe73275a25df3cc5cefb81c712d4ce50c8c4524499810158f4242f.ctv	10	0	10	0	ok	-90	2026-07-15T19:47:12+08:00	廣州新聞	epg_cn	
https://stream1.freetv.fun/05b4f806d7a99a9cd05898d1a2ef0289bf64eaaedd284f5340e7e549a5f0df14.ctv	2	0	2	0	ok	-22	2026-08-17	CCTV-9	epg_cn	
https://stream1.freetv.fun/05da16d9a29c25a3c7389d02cc81dafcdda207d93176603cbd560ab0075312c6.m3u8	1	0	1	0	ok	-11	2026-08-17	安徽衛視	epg_cn	
https://stream1.freetv.fun/06270424fcc6c4be27dec5706bf4717d0f40d060704e19e3e7ab4dd79ddeb105.ctv	11	1	0	1	fail	22	2026-07-19T17:40:15+08:00	廣東體育	epg_cn	final slow retry failed attempt=1 first=direct application/octet-stream bytes=65536 unknown/mpeg-ts: TS packets found but PAT/PMT video track not observed requi
https://stream1.freetv.fun/06673863c75bdea703152b8e55d90f19cbfaac578651d2b60871d5aa3c0990f7.m3u8	20	0	20	0	ok	-90	2026-07-24T05:54:01+08:00	金鷹紀實	epg_cn	
https://stream1.freetv.fun/074b55f6853f9c061b375c7ca0e024fbe79951007dbc077d247c67ee6e466693.ctv	4	0	4	0	ok	-44	2026-08-17	江西衛視	epg_cn	
https://stream1.freetv.fun/0779d9959e86d4ea7c1c316e929c57da7a6245591584ef1de6c4281380c0822a.m3u8	20	0	10	0	ok	-90	2026-08-17	深圳衛視	epg_cn	
https://stream1.freetv.fun/07bff6ce5fa4fef23bebf3d5656fc72425c098de38f73dabd2784f57aeec7fa2.m3u8	15	0	15	0	ok	-90	2026-07-24T05:54:01+08:00	嶺南戲曲	epg_cn	
https://stream1.freetv.fun/07fde772950dd126750843e8b132e5cc3087bdba095836e7c0f6b5fa21bf1693.m3u8	20	0	10	0	ok	-90	2026-08-10	優漫卡通	epg_cn	
https://stream1.freetv.fun/081ee61c16a85623c00c93fce4416ed5fefddb658d6c0b316c55760ab07f5699.ctv	15	0	15	0	ok	-90	2026-07-24T05:54:01+08:00	遼寧衛視	epg_cn	
https://stream1.freetv.fun/082605c18b041701787a8a5628c178edede0874bb6b8337754b027aee8680b53.m3u8	20	0	10	0	ok	-90	2026-08-17	CCTV第一劇場	epg_cn	
https://stream1.freetv.fun/083dd83573e39b2be5781d200c5bf2e046f39104e90d3bbca658d5a40d53d5f0.m3u8	22	3	13	0	ok	-90	2026-07-24T05:54:01+08:00	湖南經視	epg_cn	
